"Wed Oct 23 06:41:50 PM UTC 2024
"
Index,Time (mS),Used RAM (MB),Total RAM (MB),Number of Free RAM Blocks,Size of Free RAM Blocks (MB),Used SWAP (MB),Total SWAP (MB),Cached SWAP (MB),CPU Frequency (MHz),CPU 0 Load (%),CPU 1 Load (%),CPU 2 Load (%),CPU 3 Load (%),CPU 4 Load (%),CPU 5 Load (%),CPU 6 Load (%),CPU 7 Load (%),CPU 8 Load (%),CPU 9 Load (%),CPU 10 Load (%),CPU 11 Load (%),Used GR3D (%),GR3D Frequency (MHz),cpu Temperature (C),tboard Temperature (C), Temperature (C),tdiode Temperature (C),tj Temperature (C),VDD_GPU_SOC Current (mW),VDD_GPU_SOC Average (mW),VDD_CPU_CV Current (mW),VDD_CPU_CV Average (mW),VIN_SYS_5V0 Current (mW),VIN_SYS_5V0 Average (mW),VDDQ_VDD2_1V8AO Current (mW),VDDQ_VDD2_1V8AO Average (mW)
0,0,7688.0,30698.0,120.0,4.0,0.0,15349.0,0.0,729.0,9,4,6,2,5,11,4,9,off,off,off,off,0.0,,41.968,31.0,38.437,35.25,41.968,1987.0,1987.0,397.0,397.0,2808.0,2808.0,601.0,601.0
1,1000,7689.0,30698.0,120.0,4.0,0.0,15349.0,0.0,729.0,5,2,8,1,1,2,11,3,off,off,off,off,0.0,,42.125,31.0,38.562,35.25,42.125,1987.0,1987.0,0.0,198.0,2708.0,2758.0,601.0,601.0
2,2000,7789.0,30698.0,107.0,4.0,0.0,15349.0,0.0,1728.0,11,11,58,9,9,10,15,10,off,off,off,off,0.0,,42.312,31.0,38.593,35.25,42.312,1987.0,1987.0,1192.0,529.0,3109.0,2875.0,802.0,668.0
3,3000,7873.0,30698.0,108.0,4.0,0.0,15349.0,0.0,1728.0,11,11,100,8,9,8,10,14,off,off,off,off,0.0,,42.343,31.0,38.531,35.25,42.343,2384.0,2086.0,1193.0,695.0,3416.0,3010.0,1003.0,751.0
4,4000,7906.0,30698.0,107.0,4.0,0.0,15349.0,0.0,729.0,5,6,79,2,25,8,6,7,off,off,off,off,0.0,,42.843,31.0,38.562,35.25,42.843,2384.0,2145.0,1192.0,794.0,3416.0,3091.0,1003.0,802.0
5,5000,7940.0,30698.0,107.0,4.0,0.0,15349.0,0.0,729.0,3,6,6,6,100,1,2,2,off,off,off,off,0.0,,43.0,31.0,38.625,35.5,43.0,2384.0,2185.0,795.0,794.0,3516.0,3162.0,1003.0,835.0
6,6000,7987.0,30698.0,108.0,4.0,0.0,15349.0,0.0,729.0,5,3,6,5,90,0,0,2,off,off,off,off,0.0,,42.75,31.0,38.5,35.375,42.75,2782.0,2270.0,1193.0,851.0,3516.0,3212.0,1003.0,859.0
7,7000,8003.0,30698.0,108.0,4.0,0.0,15349.0,0.0,1728.0,23,2,6,6,56,1,2,2,off,off,off,off,0.0,,42.343,31.0,38.531,35.375,42.343,2384.0,2284.0,795.0,844.0,3315.0,3225.0,802.0,852.0
8,8000,8037.0,30698.0,108.0,4.0,0.0,15349.0,0.0,1728.0,55,3,4,36,6,6,3,3,off,off,off,off,53.0,,42.656,31.0,38.625,35.375,42.656,3179.0,2384.0,1192.0,883.0,4119.0,3324.0,1406.0,913.0
